conversation_id,conversation_text,argument_objects,dropped_units
29788,"F2: What is the vehicle? F1: Erm, Lincolnwhat is itsilver. F2: Is it that one? F1: Silver Lincoln, 2015, yeah. F2: Yeah. F1: Okay, so F2: That's Donna. F1: so, Donna was stopped by police M1: Uh-huh. F1: at 3.31a.m. F2: Uh-huh. F1: So, we probably didn't find heroh. M1: At 3.31 F2: It says, she's the last person to leave the bar, but there's someone else in the security photo. M1: Yeah, there's F1: That's true. F2: So, she can't have been driving the car, if she's pictured in the bar, at the same time. F1: Was she in there on that night, or is that just in general? F2: Well, it says, last person to leave the bar the night Nick died, left maybe an hour before closing, which is, like, her. M1: No, but the last person would be, Carmen, the girl that sends? F1: I don't think she was there. M1: No? F2: No, I think she's just, has heard about this going on, and then thinks the death is suspicious. M1: Oh, okay. Okay, okay. F2: And then, like gathered his notes, and stuff. Yeah, do you have, is that the one there? F1: Yeah, so, and it's also, I don't know if it's relevant, it mentions the body being called in half three, or six. F2: Yeah. Yeah, so we have, like the last sighting is at 3.33, and then it's found at half six, so there's, like, three hours. F1: Yeah. So M1: No, it says, on the night he died, I just closed up when he came out of the office F1: Ah, you're right, she was there. F2: Yeah. M1: and said, he'd finally figured it out. Hmm, but maybe this is before, this is, at what time is the, like, the official time of the murder, there is no? F2: We don't know. F1: We don't know. F2: There's, like, three hours, it could have been. M1: Okay, uh-huh. F2: And do we know who wrote the notes on the suspects, is this the sheriff, or the deputy sheriff? F1: I don't know. F2: But we've found, definitely then, conflicting information, that the suspect list says that Donna was the last, or no, it says, Donna was the last to leave the bar. Does it say that, what does Carmen say in her letter, does she say that she's the last to leave, or does she say that? F1: But she could have been the last patron to leave, but not the last person. F2: Yeah. M1: Yeah, that's probably, yeah. F2: Yeah.","{""argument_units"": [{""reason"": ""Asserting"", ""id"": 0, ""text"": ""she can't have been driving the car""}, {""reason"": ""Asserting"", ""id"": 1, ""text"": ""pictured in the bar, at the same time""}, {""reason"": ""Hypothesising"", ""id"": 2, ""text"": ""is, like, her""}, {""reason"": ""Hypothesising"", ""id"": 3, ""text"": ""No, but the last person would be, Carmen""}, {""reason"": ""Hypothesising"", ""id"": 4, ""text"": ""I don't think she was there""}, {""reason"": ""Hypothesising"", ""id"": 5, ""text"": ""has heard about this going on""}, {""reason"": ""Hypothesising"", ""id"": 6, ""text"": ""then thinks the death is suspicious""}, {""reason"": ""Hypothesising"", ""id"": 7, ""text"": ""then, like gathered his notes, and stuff""}, {""reason"": ""Asserting"", ""id"": 8, ""text"": ""the last sighting is at""}, {""reason"": ""Asserting"", ""id"": 9, ""text"": ""found at half six""}, {""reason"": ""Asserting"", ""id"": 10, ""text"": ""on the night he died, I just closed up when he came out of the office""}, {""reason"": ""Asserting"", ""id"": 11, ""text"": ""like, three hours, it could have been""}, {""reason"": ""Asserting"", ""id"": 12, ""text"": ""we know""}, {""reason"": ""Asserting"", ""id"": 13, ""text"": ""found, definitely then, conflicting information""}, {""reason"": ""Asserting"", ""id"": 14, ""text"": ""Donna was the last to leave the bar""}], ""relations"": [{""source_id"": 1, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 3, ""target_id"": 2, ""type"": ""attack""}, {""source_id"": 5, ""target_id"": 4, ""type"": ""support""}, {""source_id"": 6, ""target_id"": 5, ""type"": ""support""}, {""source_id"": 7, ""target_id"": 6, ""type"": ""support""}, {""source_id"": 12, ""target_id"": 11, ""type"": ""support""}, {""source_id"": 14, ""target_id"": 13, ""type"": ""support""}]}",1
29843,"Part 44: F1 [2023/05/17 16:12:52 GMT+0000]: And so we think, as a majority, that it was And I know you will find this difficult to agree to because [00:00:08]: [you would like to go to the end of earth?], but I think it was actually Carmen. M2: Yeah. Agreed. M1: But thenbut then what's the task? Well, do we need motive, means, and [00:00:20]: [voices overlap] F1: No, we need to tell Ella [00:00:20]: [voices overlap] M1: so we have motive M2: We just need to 00:00:21]: [voices overlap] F1: who we think it is. Do we? M1: Do? What's F2: Yeah. As well as why and how. M1: Oh, why and how. F1: How? M1: Shit. Well, how? By pushing down the thing. M2: Oh, were they having an affair? F1: Because she was at the bar, she knew his movements, so everybody else[00:00:38]: [voices overlap] is under suspicion apart from her. She goes and pushes him off the M2: This is a good point, actually. M1: But Yeah, so if she isand the guy isn't there as well, then So okay. So for some reason M2: But this might not be a person. M1: These guys are trying to scare him. F1: Mmm. M1: And that gives her the opportunity M2: Mmm. F1: Mmm. M1: to murder. M2: Opportunity. There you go. F1: There you go. M1: And to And to then blame it on theM2: MotiveM1: on the devil [00:01:02]: [inaudible]. M2: [00:01:05]:for the inheritance.","{""argument_units"": [{""reason"": ""Asserting"", ""id"": 0, ""text"": ""she was at the bar""}, {""reason"": ""Asserting"", ""id"": 1, ""text"": ""she knew his movements""}, {""reason"": ""Asserting"", ""id"": 2, ""text"": ""is under suspicion apart from her""}, {""reason"": ""Hypothesising"", ""id"": 3, ""text"": ""She goes and pushes him off the""}, {""reason"": ""Asserting"", ""id"": 4, ""text"": ""These guys are trying to scare him""}, {""reason"": ""Asserting"", ""id"": 5, ""text"": ""that gives her the opportunity""}, {""reason"": ""Asserting"", ""id"": 6, ""text"": ""Opportunity. There you go""}], ""relations"": [{""source_id"": 1, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 3, ""target_id"": 2, ""type"": ""support""}, {""source_id"": 2, ""target_id"": 1, ""type"": ""support""}, {""source_id"": 5, ""target_id"": 4, ""type"": ""support""}, {""source_id"": 6, ""target_id"": 5, ""type"": ""support""}]}",0
29853,"Part 59: F1 [2023/05/17 16:35:00 GMT+0000]: Hey, at one point I said she did it, didn't I? I said it was her. I will always be grateful to the investigator who worked the case. Hello, investigator, nice work, thanks to you Sheriff [00:00:17]: [inaudible] and your client, Carmen, found justice for her friend. I knew you were up to the challenge. You can bet I'll be turning to you for help on future cases too. Congratulations on your s-, failure. M1: Right. And find the next one. F1: We did at one point think it was her, didn't we? M2: We did. We did. M1: Of course. M2: Oh, we definitely Yeah. Yeah. M1: But, she F1: Remember whenwe did, didn't we? M1: What's the financial gain? Because she didn't get the place. M2: She didn't know that the will had been changed, maybe. F1: Yeah, but M2: Because the will was quite recent, I think. F1: Ah, yeah, but she Maybe she did, but she had to kill him so she could sell the Oh, no, wouldn't be. What? M1: Yeah. I don't F1: She didn't thinkshe did think M2: Sherry is innocent. F1: it [00:01:00]: [would?] be her. M2: Free Sherry. F1: Yes. M1: I don't actually get it. F1: Free Sherry. F2 [00:01:04]: So it was","{""argument_units"": [{""reason"": ""Pure Questioning"", ""id"": 0, ""text"": ""the financial gain""}, {""reason"": ""Asserting"", ""id"": 1, ""text"": ""she didn't get the place""}, {""reason"": ""Hypothesising"", ""id"": 2, ""text"": ""She didn't know that the will had been changed, maybe""}, {""reason"": ""Asserting"", ""id"": 3, ""text"": ""the will was quite recent""}, {""reason"": ""Asserting"", ""id"": 4, ""text"": ""Sherry is innocent""}, {""reason"": ""Asserting"", ""id"": 5, ""text"": ""I don't actually get it""}], ""relations"": [{""source_id"": 3, ""target_id"": 2, ""type"": ""support""}, {""source_id"": 4, ""target_id"": 1, ""type"": ""support""}, {""source_id"": 5, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 5, ""target_id"": 1, ""type"": ""support""}]}",0
29848,"Part 49: F1 [2023/05/17 16:19:58 GMT+0000]:anyone can prove [00:00:02]: they weren't at the site of the Anyone who can prove they weren't at the site of the crime is probably clear, but it's not enough to simply exclude innocent victims. To truly crack this case, you'll need to work out the real [00:00:13]: [criminalise?] and why Oh, yeah, but I say it's Well, if it's one of the four, then it's Chris. M1: Great. If it's her. Right? M2: Mmm. M1: If the police has [00:00:32]: [voices overlap] F1: I think it's her. M1: established it's an accident. F1: Mmm. M1: That would be great for her. Right. So then why would she hire the three of us to look at it again? M2: It's a valid point. F1: To validate M1: But to validate what? Because she's off the hook at the moment. F1: Well, can we [00:00:51]: [voices overlap] M1: If she did it. M2: Well, maybe she'd heard that we're really shit. F1: Okay. It's either Chris or Carmen. M1: Oh, we're back to F1: Sherry, remember, was at thehis house. M1: Yes. So it's not Sherry. Because she was at the house. F1: Not Sherry. And not Joan. M1: It's not Joan becauseI don't know why not [00:01:16]: [voices overlap] F1: No, she had anshe had M1: Okay. F1: she was [00:01:19]: [voices overlap]","{""argument_units"": [{""reason"": ""Hypothesising"", ""id"": 0, ""text"": ""one of the four""}, {""reason"": ""Asserting"", ""id"": 1, ""text"": ""That would be great for her""}, {""reason"": ""Rhetorical Questioning"", ""id"": 2, ""text"": ""why would she hire the three of us to look at it again""}, {""reason"": ""Hypothesising"", ""id"": 3, ""text"": ""To validate""}, {""reason"": ""Asserting"", ""id"": 4, ""text"": ""off the hook at the moment""}, {""reason"": ""Asserting"", ""id"": 5, ""text"": ""either Chris or Carmen""}, {""reason"": ""Asserting"", ""id"": 6, ""text"": ""Sherry, remember, was at thehis house""}, {""reason"": ""Asserting"", ""id"": 7, ""text"": ""not Sherry""}], ""relations"": [{""source_id"": 2, ""target_id"": 1, ""type"": ""support""}, {""source_id"": 3, ""target_id"": 2, ""type"": ""attack""}, {""source_id"": 4, ""target_id"": 2, ""type"": ""support""}, {""source_id"": 7, ""target_id"": 6, ""type"": ""support""}]}",0
29824,"Part 23: F1 [2023/05/17 15:41:43 GMT+0000]: Means, we don't know. Opportunity, at 3am, when he was Yeah. So this is ashe got there at, like, three in the morning, and she spent 30 to 40 minutes with this woman burning herbs and chanting. And then she made her pick up a fox. Well, it's got to be her. M1: Why? M2 [00:00:25]: [Bees?]. F1: Joan Campbell. She's eccentric, to put it mildly. She'll sit in a chair by the roadside, curse people driving by. She's claiming someone from an evil corporation wants to sow the land near the Devil's Well with poison or something. She said Nick has got what he deserved. M1: So she's motivated, but you think that she is the [00:00:48]: [voices overlap] F1: I think she's been doing that. Yeah. M1: Okay. F1: Yeah? M2: Yeah. Yeah. M1: All right. F1: How? Are we getting any? Can you see anything from her face? M1: At times, yes, but F1: Right. M2: Derision. F2: Enjoyment [00:01:00]: [of this combination?]. Right. F1: I think we rule her out. M1: Oh. Sointerestingly enough F1: Uh-huh. M1: Joan Campbell F1: Yeah. M1: is one of the beneficiaries of Nick Webster's testament. F1: Oh, well, that's motive. M1: So Nick Webster is leaving 5,000 to the Save Devil's Well Foundation. F1: So he's in support of it? M1 [00:01:10]]: Now I'm utterly confused.","{""argument_units"": [{""reason"": ""Asserting"", ""id"": 0, ""text"": ""Opportunity, at 3am""}, {""reason"": ""Asserting"", ""id"": 1, ""text"": ""she got there at, like, three in the morning, and she spent 30 to 40 minutes with this woman burning herbs and chanting""}, {""reason"": ""Asserting"", ""id"": 2, ""text"": ""then she made her pick up a fox""}, {""reason"": ""Hypothesising"", ""id"": 3, ""text"": ""got to be her""}, {""reason"": ""Asserting"", ""id"": 4, ""text"": ""eccentric, to put it mildly""}, {""reason"": ""Asserting"", ""id"": 5, ""text"": ""sit in a chair by the roadside, curse people driving""}, {""reason"": ""Asserting"", ""id"": 6, ""text"": ""claiming someone from an evil corporation wants to sow the land near the Devil's Well with poison or something. She""}, {""reason"": ""Asserting"", ""id"": 7, ""text"": ""Nick has got what he deserved""}, {""reason"": ""Hypothesising"", ""id"": 8, ""text"": ""I think we rule her out""}, {""reason"": ""Asserting"", ""id"": 9, ""text"": ""is one of the beneficiaries of Nick Webster's testament""}], ""relations"": [{""source_id"": 1, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 3, ""target_id"": 2, ""type"": ""support""}, {""source_id"": 5, ""target_id"": 4, ""type"": ""support""}, {""source_id"": 6, ""target_id"": 4, ""type"": ""support""}, {""source_id"": 9, ""target_id"": 8, ""type"": ""support""}, {""source_id"": 4, ""target_id"": 3, ""type"": ""support""}]}",0
29792,"M1 [2023/05/12 18:51:00 GMT+0000]: And do we know those boots, who they belong to? F1: This one, I don't think we do know. M1: But this one, we do? F1: We're guessing. F2: We're guessing. M1: You are guessing, okay, we don't know for sure? F1: No. F2: No. M1: No. F1: But we're guessing that this is the useful thing she saw, in his car, which is, so M1: He has a Toyota? F2: Yes. M1: Okay. F1: He has two cars. But one of them is a Toyota. M1: Okay. And these, do we know, what is this photo taken? F2: I think that's supposed to be like the crime scene, but I'm not sure. M1: Okay, so there is no information about? F2: No, they were sitting with the shoe guide, but there was no other information with it. M1: Okay, so we have a link between this boot, which probably because it's a Toyota name on there, on the picture, and this box, because this is? F1: Well, that might be a different one, that might just have been found, whereas this one, we think was left by Donna. So, like, they're separate ones, but they're the same. M1: And why, like, if this comes from the detective agency, who don't we have for this one? F1: Good question. But it might be that he dropped that one himself. Because that's his box, and this was the one from her. M1: Uh-huh. F1 [00:02:15]: Yeah, is there ayeah, that's a good question, though.","{""argument_units"": [{""reason"": ""Hypothesising"", ""id"": 0, ""text"": ""we have a link between this boot, which probably because it's a Toyota name on there, on the picture, and this box""}, {""reason"": ""Hypothesising"", ""id"": 1, ""text"": ""that might be a different one""}, {""reason"": ""Hypothesising"", ""id"": 2, ""text"": ""that might just have been found""}, {""reason"": ""Hypothesising"", ""id"": 3, ""text"": ""this one, we think was left by Donna""}, {""reason"": ""Hypothesising"", ""id"": 4, ""text"": ""this comes from the detective agency""}, {""reason"": ""Pure Questioning"", ""id"": 5, ""text"": ""who don't we have for this one""}, {""reason"": ""Hypothesising"", ""id"": 6, ""text"": ""it might be that he dropped that one himself""}], ""relations"": [{""source_id"": 2, ""target_id"": 1, ""type"": ""support""}, {""source_id"": 3, ""target_id"": 2, ""type"": ""attack""}, {""source_id"": 5, ""target_id"": 4, ""type"": ""support""}]}",1
29850,"Part 54: F1 [2023/05/17 16:26:08 GMT+0000]: How does she know where it is? Oh. And I don't think the authorities even bothered to look any further than the spot where the body was found. There was caution tape found on the rocks but nothing up at the top of cliff. The ground near the ledge didn't look like it had been disturbed since Saturday night, and if the authorities had been there there's no way they'd count out foul play. So if the authorities haven't been there, how does she know where to go? M2: Exactly. Exactly. F1: Somebody in a devil mask was really there Somebody in a devil mask really was there that night, and whoever pushed itwhoever it was pushed Nick off that cliff. The sheriff may not believe me but I must be making someone nervous. I've started getting threatening letters, just like the ones Nick did before he died. I know I'm close. I'm sending you all the evidence I've collected in the hope that you will be able to do what I can't. M2 [00:01:07]: [Inaudible]. F1 [00:01:09]: [I think it's her?]. M2: Mmm? F1: So I think it's her. You don't Who do you think it is? So can we have two people? We think it's Chrisbecause he's the only one that we can't get an alibi for. M1: So should we try to decode these messages? M2: You should. F1: You should. Because we're M1: Okay. F1: Well, who [00:01:38]: [voices overlap]","{""argument_units"": [{""reason"": ""Rhetorical Challenging"", ""id"": 0, ""text"": ""How does she know where it is""}, {""reason"": ""Hypothesising"", ""id"": 1, ""text"": ""the authorities had been there""}, {""reason"": ""Hypothesising"", ""id"": 2, ""text"": ""how does she know where to go""}, {""reason"": ""Hypothesising"", ""id"": 3, ""text"": ""I think it's her""}, {""reason"": ""Pure Questioning"", ""id"": 4, ""text"": ""can we have two people""}, {""reason"": ""Asserting"", ""id"": 5, ""text"": ""the only one that we can't get an alibi for""}], ""relations"": [{""source_id"": 2, ""target_id"": 1, ""type"": ""support""}, {""source_id"": 3, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 3, ""target_id"": 2, ""type"": ""support""}, {""source_id"": 4, ""target_id"": 3, ""type"": ""support""}]}",0
29840,"Part 33: F1 [2023/05/17 15:58:10 GMT+0000]: And soand she's definitely like, oh, we need to get rid of him, to Chris. But then she creates an alibi. And he does it. She creates an alibi by going and making a big M1: Ah, on purpose. F1: loud noise somewhere else. M1: Mmm. F1: And like it's both of them there. But actually he's bloody pushed him off a cliff. And he'sthat's why he's wanting to M2: It's him. [00:00:20]: [Voices overlap] him. F1: It's him. I think we M1: It's him. But why? I mean, we need to establish that is the case. F1: Well, his means is thathe's a bloody police officer. M2: Mmm. F1: And he can go where he likes and do what he likes without being questioned. I think that's what's happened, because this could go on. M1: Butokay. So that you got something about having a peek through the back window of a car. Right? F1: Yeah. M1: So we have a photo of that. M2: Where was that? F1: That was Carmen, the woman who's bring the complaint to the detective agency. And she says M1: Does it say what type of car it was? F1: oh, he's into hiking. Ran into herwhere was that? Oh, wait a minute. Visited him at home, seemed annoyed at first, let me in. Then she finds the envelope. [00:01:08]: Just on my way out I took a peek into his car and noticed something that might be useful.","{""argument_units"": [{""reason"": ""Asserting"", ""id"": 0, ""text"": ""oh, we need to get rid of him""}, {""reason"": ""Asserting"", ""id"": 1, ""text"": ""he does it""}, {""reason"": ""Asserting"", ""id"": 2, ""text"": ""both of them there""}, {""reason"": ""Asserting"", ""id"": 3, ""text"": ""bloody pushed him off a cliff""}, {""reason"": ""Asserting"", ""id"": 4, ""text"": ""a bloody police""}, {""reason"": ""Asserting"", ""id"": 5, ""text"": ""he can go where he likes and do what he likes without being questioned""}], ""relations"": [{""source_id"": 1, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 2, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 2, ""target_id"": 1, ""type"": ""support""}, {""source_id"": 3, ""target_id"": 2, ""type"": ""attack""}, {""source_id"": 5, ""target_id"": 4, ""type"": ""support""}]}",0
29807,"Part 28: F1 [2023/05/12 19:22:12 GMT+0000]: What is the report? F2: That's her car, and then it's, where's the? F1: Did they like, did theyno, because they chased him through the woods. F2: Yeah. M1: So, apart from F1: So, I'm M1: the letter, what was inside the bag, this mail, and which? F2: The will. F1: The will. M1: Theand this, okay. I want to check this, now. F1: Now, I feel like I'm ready to call it, for him. F2: Uh-huh. F1: Like, I know it's not airtight, but F2: The only thing is, the boots are in the back of his car, not her car. Like, there doesn't seem to be anything about her car, does there? F1: No. But that one is Donna's car. F2: Yeah. And the other one is his Toyota. F1: Unless there's another one, ohno collision, dead body, no. Suspicious person, traffic stopno, nobody has a red Honda, do they? F2: I don't think so. F1: Yeah, this might just be random extra stuff earlier in the night. Yeah. F2: Yeah. F1: Yeah, like, the onlyI don't know if we have a, can we just double check the, we can just double check the, like, reports, maybe, of like, what she says. Okay, so yeah, it just says that he was pushed off, so he doesn't really need a means other than being there. F2: Yeah. F1: I think it was him. F2 [00:00:53]: Uh-huh.","{""argument_units"": [{""reason"": ""Hypothesising"", ""id"": 0, ""text"": ""I feel like I'm ready to call it, for him""}, {""reason"": ""Asserting"", ""id"": 1, ""text"": ""not airtight""}, {""reason"": ""Hypothesising"", ""id"": 2, ""text"": ""another one""}, {""reason"": ""Hypothesising"", ""id"": 3, ""text"": ""I don't think so""}, {""reason"": ""Hypothesising"", ""id"": 4, ""text"": ""this might just be random extra stuff earlier in the night""}, {""reason"": ""Asserting"", ""id"": 5, ""text"": ""it just says that he was pushed off""}, {""reason"": ""Asserting"", ""id"": 6, ""text"": ""he doesn't really need a means other than being there""}, {""reason"": ""Hypothesising"", ""id"": 7, ""text"": ""I think it was him""}], ""relations"": [{""source_id"": 4, ""target_id"": 3, ""type"": ""support""}, {""source_id"": 4, ""target_id"": 2, ""type"": ""support""}, {""source_id"": 6, ""target_id"": 5, ""type"": ""support""}, {""source_id"": 7, ""target_id"": 6, ""type"": ""support""}, {""source_id"": 1, ""target_id"": 0, ""type"": ""attack""}]}",0
29827,"Part 25: M1 [2023/05/17 15:45:25 GMT+0000]: Oh. M2: So there's only two women. Right? F1: Yeah. No, there's three women. Sherry Webster, the wife. M1: Joan Campbell, the F1: Joan Campbell, the nutter. Or you are not allowed to say that. Joan Campbell, she's got issues. Donna Goddard. This is getting too [00:00:27]: [inaudible]. Donna Goddard. Donna Goddard, what [00:00:38]: [did she?]? M1: Who is Donna Goddard again? I don't remember. F1: She's her. M1: Oh, yeah. F1: And we think she's got an alibi. Why? Why did we say she's? Oh, she got a No, no, she's not got an alibi. She has got a ticket at 3:31 in the morning. M1: Ah, yeah. Yeah. F1: So she's a big suspect, this one. Andtalked to her about the night, that said she'd been having a rough time that night, was preoccupied. Then she said she'd decided to go for a drive and clear her thoughts, but only got worse from there. And then she said, oh, we shouldn't talk here. God. M1: Mmm. F1: Right. Now we're onto the policeman. God, how long do normal people take to solve this? What did they say? F2: I'll tell you after. But, I mean, I wouldn't call those three particularly [00:01:32]: [normal?] either, so don't worry. F1: Do you think that we're doing really bad, or okay? F2: It's interesting. [00:01:39]: It's different.","{""argument_units"": [{""reason"": ""Hypothesising"", ""id"": 0, ""text"": ""we think she's got an alibi""}, {""reason"": ""Asserting"", ""id"": 1, ""text"": ""No, no, she's not got an alibi. She""}, {""reason"": ""Asserting"", ""id"": 2, ""text"": ""31 in the morning""}, {""reason"": ""Asserting"", ""id"": 3, ""text"": ""a big suspect, this one""}, {""reason"": ""Asserting"", ""id"": 4, ""text"": ""we shouldn't talk here""}], ""relations"": [{""source_id"": 1, ""target_id"": 0, ""type"": ""attack""}, {""source_id"": 3, ""target_id"": 1, ""type"": ""support""}, {""source_id"": 3, ""target_id"": 2, ""type"": ""support""}, {""source_id"": 4, ""target_id"": 3, ""type"": ""support""}]}",0
29846,"Part 51: M1 [2023/05/17 16:22:26 GMT+0000]: It's him, and it's the lady that wrote us the letter. And it's at 3:30 in the morning, just before he died. And then there's a guy in aor someone in a M2: Devil mask. M1: devil mask outside, grinning at them. She reported seeing him; turning around, the two of them are gone. M2: Mmm. M1: In the meantime, for some reason Joan knew this was going to happen  or Donna, or whomever, the lady who got the ticket  knew this was going to happen, and she came to try to warn him, or save him, or whatever. M2: Mmm. M1: But wait a minute. Oh, crap. No. Who is Carmen Rochas? Oh, that's the lady Okay. Yeah. M2: Oh, my God. M1: Sorry. So yes, thesethis isthese are Nick and Carmen on the photo. Yes. Okay. F1: Could we? Before we make our declaration, can we read through Carmen's letter once more and see if we can pick anything up? M1: Sure. F1: Because I think she did it. M1: Yeah. F1: Right? M2: Which letter is this? F1: Carmen M1: The one M2: Oh, the other one. Yeah. F1: This is Carmen writing to the investigator. On her own headed paper now because she runs the [00:01:24]: [voices overlap] place. M1: Yeah. M2 [00:01:28]: Yes. Exactly.","{""argument_units"": [{""reason"": ""Asserting"", ""id"": 0, ""text"": ""It's him, and it's the lady that wrote us the letter""}, {""reason"": ""Asserting"", ""id"": 1, ""text"": ""30 in the morning""}, {""reason"": ""Asserting"", ""id"": 2, ""text"": ""just before he died""}, {""reason"": ""Asserting"", ""id"": 3, ""text"": ""a guy in aor someone in a""}, {""reason"": ""Asserting"", ""id"": 4, ""text"": ""She reported seeing him""}, {""reason"": ""Asserting"", ""id"": 5, ""text"": ""turning around, the two of them are gone""}, {""reason"": ""Asserting"", ""id"": 6, ""text"": ""Joan knew this was going to happen  or Donna, or whomever, the lady who got the ticket  knew this was going to happen""}, {""reason"": ""Asserting"", ""id"": 7, ""text"": ""she came to try to warn him, or save him""}], ""relations"": [{""source_id"": 1, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 2, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 3, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 4, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 5, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 7, ""target_id"": 6, ""type"": ""support""}]}",0
29909,"Part 76: F2: [2023/05/16 17:52:15 GMT+0000] 'Cause she didn't want to sell, she would have kept the bar going, yeah, going forward. F3: Hold on. So should she fail to survive me, or for any reason refuses bequest, I then advise for the remainder of this estate to her sister, Christina Eleanor Rohas, as the secondary [00:00:08]: [inaudible]. F2: So it's pretty conclusive that the wife has lost the bar. F3: Okay, but she didn't know? [00:00:13]: [voices overlap] F1: stupid codes. F3: So what was with the codes? F1: So one we did, this is an envelope to Cherie Webster, and it says, 'Any time, wish it were just us without your older man in the way. C.' F3: Sorry, again? F1: 'Anytime, wish it were just us without your older man in the way. C.' F3: Oh it's clear, this is a letter from Thompson to Cherie, Chris, and that is the letter from Cherie to Chris, so okay. F1: Which letter was from Cherie to Chris? Oh this one, right, that we haven't deciphered. F3: Look guys, I think Suzanne in the beginning, inheritance and affair. F2: Mmm. Here's an interesting one. I think, if we think it's an affair, we think it's this, the deputy F1: Let me work out this one. F2: but if he gave actual notice of warning, of a timing, I think this one we can believe. F3: So this one is the one where, yeah, [voices overlap] [00:01:14]: Donna.","{""argument_units"": [{""reason"": ""Asserting"", ""id"": 0, ""text"": ""want to sell, she would have kept the bar going, yeah, going forward""}, {""reason"": ""Asserting"", ""id"": 1, ""text"": ""should she fail to survive me, or for any reason refuses bequest, I then advise for the remainder of this estate to her sister, Christina Eleanor Rohas, as the secondary""}, {""reason"": ""Asserting"", ""id"": 2, ""text"": ""pretty conclusive that the wife has lost the bar""}, {""reason"": ""Asserting"", ""id"": 3, ""text"": ""Any time, wish it were just us without your older man in the way. C""}, {""reason"": ""Hypothesising"", ""id"": 4, ""text"": ""I think Suzanne in the beginning, inheritance and affair""}, {""reason"": ""Hypothesising"", ""id"": 5, ""text"": ""an affair, we think""}, {""reason"": ""Asserting"", ""id"": 6, ""text"": ""he gave actual notice of warning, of a timing""}, {""reason"": ""Hypothesising"", ""id"": 7, ""text"": ""this one we can believe""}], ""relations"": [{""source_id"": 2, ""target_id"": 0, ""type"": ""support""}, {""source_id"": 2, ""target_id"": 1, ""type"": ""support""}, {""source_id"": 4, ""target_id"": 3, ""type"": ""support""}, {""source_id"": 7, ""target_id"": 6, ""type"": ""support""}]}",0
27899,"Part 73: F3: [2023/05/16 17:48:18 GMT+0000] And then, so this was like October stuff, when did shit start happening? Bad things? Can we get his notes, the yellow pages. F2: I've got that somewhere. F3: So she talked on 18th October to [00:00:12]: [inaudible]. F1: So October 13th, rock through back window. F3: Okay, so F1: October 19th, two fires in one night. F3: So the first thing is October what? F1: Thirteenth. F3: October 13th, start of F2: First of September, there was a fire in the bar, and in July there were petty burglaries. F3: And which one? F2: In July. F3: July burglaries, and after that? F2: Fire in September. F3: And firstSeptember. So this is when things start. And then on 18th October, Cherie talks to the development guy. And then you can see here that like, he emails again November, 'I appreciate the big decisions, like this won't take time, but I hope to hear from you soon, to finalise the offer.' And then he didn't hear from her. F2: Aha. F3: And in November, he emailed to Webster directly, and he cited all those emails, that's how Webster learned F2: Oh, he's written to him? F3: Yeah, so 'Dear Mr Webster, I apologise for reaching out to you directly' F2: Oh, 23rd November? F3: Yeah, 23rd November. F1: Oh, and then, 23rd November, 'What is she thinking, why would she go behind my back like that?' So he found out. F2: Yeah, yeah, yeah. So this is some of his notes? F1: [00:01:00]: Yeah.","{""argument_units"": [{""reason"": ""Asserting"", ""id"": 0, ""text"": ""in July""}, {""reason"": ""Asserting"", ""id"": 1, ""text"": ""Fire in September""}, {""reason"": ""Asserting"", ""id"": 2, ""text"": ""this is when things start""}, {""reason"": ""Pure Questioning"", ""id"": 3, ""text"": ""What is she thinking""}, {""reason"": ""Pure Questioning"", ""id"": 4, ""text"": ""why would she go behind my back like that""}, {""reason"": ""Asserting"", ""id"": 5, ""text"": ""he found out""}], ""relations"": [{""source_id"": 5, ""target_id"": 4, ""type"": ""support""}, {""source_id"": 5, ""target_id"": 3, ""type"": ""support""}, {""source_id"": 2, ""target_id"": 1, ""type"": ""support""}, {""source_id"": 2, ""target_id"": 0, ""type"": ""support""}]}",0
